Q_var_7,Q_var_9,Q_var_10,Q_var_11,V_pu_7,V_pu_9,V_pu_10,V_pu_11,V3_out_7,V3_out_9,V3_out_10,V3_out_11,t_s
-14555.875,-5673.74658203125,-2191.301025390625,-8393.005859375,1.0484161376953125,1.047550082206726,1.0481785535812378,1.0483561754226685,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.81
-14551.482421875,-5672.02587890625,-2189.90087890625,-8390.6123046875,1.048414945602417,1.0475490093231201,1.0481772422790527,1.0483553409576416,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.82
-14547.857421875,-5670.9599609375,-2189.263671875,-8388.8349609375,1.0484143495559692,1.0475484132766724,1.0481765270233154,1.0483548641204834,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.83
-14544.47265625,-5670.11328125,-2188.841796875,-8387.294921875,1.0484141111373901,1.0475480556488037,1.0481761693954468,1.0483546257019043,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.84
-14541.1572265625,-5669.34033203125,-2188.461181640625,-8385.8505859375,1.0484139919281006,1.0475479364395142,1.0481759309768677,1.0483545064926147,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.85
-14537.806640625,-5668.54296875,-2188.0244140625,-8384.4013671875,1.0484139919281006,1.0475479364395142,1.0481758117675781,1.0483545064926147,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.86
-14534.3896484375,-5667.67041015625,-2187.486572265625,-8382.888671875,1.0484141111373901,1.0475479364395142,1.0481758117675781,1.0483545064926147,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.87
-14530.9052734375,-5666.7158203125,-2186.8525390625,-8381.2998046875,1.0484142303466797,1.0475479364395142,1.0481758117675781,1.0483546257019043,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.88
-14527.376953125,-5665.69189453125,-2186.14501953125,-8379.6416015625,1.0484143495559692,1.0475479364395142,1.0481758117675781,1.0483546257019043,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.89
-14523.841796875,-5664.62451171875,-2185.40185546875,-8377.93359375,1.0484144687652588,1.0475479364395142,1.0481758117675781,1.0483546257019043,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.9
-14520.33203125,-5663.5419921875,-2184.658203125,-8376.205078125,1.0484145879745483,1.0475479364395142,1.0481758117675781,1.0483547449111938,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.91
-14516.8720703125,-5662.46484375,-2183.930908203125,-8374.4794921875,1.048414707183838,1.0475480556488037,1.0481759309768677,1.0483547449111938,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.92
-14513.4755859375,-5661.41015625,-2183.242431640625,-8372.7734375,1.0484148263931274,1.0475480556488037,1.0481759309768677,1.0483548641204834,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.93
-14510.1484375,-5660.3837890625,-2182.59130859375,-8371.091796875,1.048414945602417,1.0475480556488037,1.0481759309768677,1.048354983329773,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.94
-14506.8837890625,-5659.388671875,-2181.97802734375,-8369.4443359375,1.0484150648117065,1.0475481748580933,1.0481759309768677,1.048354983329773,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.95
-14503.6796875,-5658.4208984375,-2181.398681640625,-8367.8291015625,1.0484153032302856,1.0475481748580933,1.0481759309768677,1.0483551025390625,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.96
-14500.5283203125,-5657.4765625,-2180.841796875,-8366.240234375,1.0484154224395752,1.0475481748580933,1.0481760501861572,1.0483551025390625,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.97
-14497.41796875,-5656.55029296875,-2180.3037109375,-8364.671875,1.0484155416488647,1.0475482940673828,1.0481760501861572,1.048355221748352,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.98
-14494.34375,-5655.63720703125,-2179.77490234375,-8363.12109375,1.0484156608581543,1.0475482940673828,1.0481760501861572,1.048355221748352,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,2.99
-14491.3046875,-5654.73291015625,-2179.250244140625,-8361.58984375,1.0484157800674438,1.0475482940673828,1.0481760501861572,1.0483553409576416,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.0
-14488.2958984375,-5653.83837890625,-2178.734619140625,-8360.0693359375,1.0484158992767334,1.0475484132766724,1.0481760501861572,1.0483553409576416,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.0100000000000002
-14485.3173828125,-5652.9501953125,-2178.22119140625,-8358.5634765625,1.048416018486023,1.0475484132766724,1.0481760501861572,1.0483554601669312,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.02
-14482.369140625,-5652.06982421875,-2177.711669921875,-8357.0693359375,1.0484161376953125,1.0475484132766724,1.0481761693954468,1.0483554601669312,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.0300000000000002
-14479.4521484375,-5651.19482421875,-2177.210693359375,-8355.5859375,1.048416256904602,1.0475484132766724,1.0481761693954468,1.0483555793762207,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.04
-14476.5625,-5650.33056640625,-2176.715576171875,-8354.119140625,1.0484163761138916,1.047548532485962,1.0481761693954468,1.0483555793762207,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.0500000000000003
-14473.70703125,-5649.47265625,-2176.2236328125,-8352.6650390625,1.0484163761138916,1.047548532485962,1.0481761693954468,1.0483556985855103,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.06
-14470.8818359375,-5648.626953125,-2175.7412109375,-8351.2275390625,1.0484164953231812,1.047548532485962,1.0481761693954468,1.0483556985855103,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.0700000000000003
-14468.0869140625,-5647.7890625,-2175.2626953125,-8349.80078125,1.0484166145324707,1.0475486516952515,1.0481761693954468,1.0483558177947998,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.08
-14465.3232421875,-5646.96240234375,-2174.793701171875,-8348.390625,1.0484167337417603,1.0475486516952515,1.0481762886047363,1.0483558177947998,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.09
-14462.5888671875,-5646.14208984375,-2174.328125,-8346.9990234375,1.0484168529510498,1.0475486516952515,1.0481762886047363,1.0483559370040894,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.1
-14459.8828125,-5645.33251953125,-2173.868408203125,-8345.615234375,1.0484169721603394,1.0475486516952515,1.0481762886047363,1.0483559370040894,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.11
-14457.2109375,-5644.52783203125,-2173.417724609375,-8344.248046875,1.048417091369629,1.047548770904541,1.0481762886047363,1.0483559370040894,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.12
-14454.5615234375,-5643.73583984375,-2172.968505859375,-8342.8974609375,1.0484172105789185,1.047548770904541,1.0481762886047363,1.048356056213379,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.13
-14451.939453125,-5642.951171875,-2172.526123046875,-8341.556640625,1.048417329788208,1.047548770904541,1.0481762886047363,1.048356056213379,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.14
-14449.3466796875,-5642.17236328125,-2172.08935546875,-8340.2314453125,1.048417329788208,1.047548770904541,1.0481764078140259,1.0483561754226685,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.15
-14446.779296875,-5641.4033203125,-2171.656494140625,-8338.9208984375,1.0484174489974976,1.0475488901138306,1.0481764078140259,1.0483561754226685,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.16
-14444.240234375,-5640.64111328125,-2171.225830078125,-8337.6201171875,1.048417568206787,1.0475488901138306,1.0481764078140259,1.048356294631958,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.17
-14441.7255859375,-5639.8876953125,-2170.80029296875,-8336.3330078125,1.0484176874160767,1.0475488901138306,1.0481764078140259,1.048356294631958,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.18
-14439.23828125,-5639.1435546875,-2170.380615234375,-8335.0615234375,1.0484178066253662,1.0475488901138306,1.0481764078140259,1.048356294631958,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.19
-14436.77734375,-5638.40283203125,-2169.96630859375,-8333.80078125,1.0484179258346558,1.0475490093231201,1.0481764078140259,1.0483564138412476,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.2
-14434.33984375,-5637.67333984375,-2169.556396484375,-8332.5517578125,1.0484179258346558,1.0475490093231201,1.0481764078140259,1.0483564138412476,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.21
-14431.9287109375,-5636.94970703125,-2169.147705078125,-8331.318359375,1.0484180450439453,1.0475490093231201,1.0481764078140259,1.048356533050537,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.22
-14429.54296875,-5636.232421875,-2168.746826171875,-8330.0966796875,1.0484181642532349,1.0475490093231201,1.0481765270233154,1.048356533050537,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.23
-14427.1787109375,-5635.5234375,-2168.347412109375,-8328.8876953125,1.0484182834625244,1.0475491285324097,1.0481765270233154,1.0483566522598267,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.24
-14424.8408203125,-5634.82080078125,-2167.953857421875,-8327.689453125,1.048418402671814,1.0475491285324097,1.0481765270233154,1.0483566522598267,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.25
-14422.52734375,-5634.126953125,-2167.5625,-8326.5029296875,1.048418402671814,1.0475491285324097,1.0481765270233154,1.0483566522598267,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.2600000000000002
-14780.171875,-5260.80615234375,-2541.68603515625,-7955.8828125,1.0482643842697144,1.047702670097351,1.0480222702026367,1.0485085248947144,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.27
-14381.4736328125,-5667.1201171875,-2128.71826171875,-8356.9521484375,1.048404574394226,1.0475661754608154,1.0481624603271484,1.0483767986297607,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.2800000000000002
-14405.81640625,-5640.099609375,-2156.79541015625,-8328.7900390625,1.0484108924865723,1.0475611686706543,1.0481687784194946,1.0483735799789429,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.29
-14411.1181640625,-5632.5947265625,-2164.01123046875,-8322.26953125,1.0484148263931274,1.0475578308105469,1.0481725931167603,1.048370599746704,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.3000000000000003
-14409.142578125,-5631.85693359375,-2163.89404296875,-8320.9326171875,1.0484180450439453,1.0475552082061768,1.0481756925582886,1.0483683347702026,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.31
-14407.7373046875,-5630.509765625,-2164.316650390625,-8319.265625,1.04841947555542,1.0475540161132812,1.0481771230697632,1.0483673810958862,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.3200000000000003
-14405.630859375,-5629.85107421875,-2163.995361328125,-8318.232421875,1.0484203100204468,1.047553300857544,1.0481778383255005,1.0483667850494385,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.33
-14403.34375,-5629.40380859375,-2163.469482421875,-8317.427734375,1.048420786857605,1.0475529432296753,1.0481783151626587,1.0483665466308594,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.34
-14401.0419921875,-5629.01806640625,-2162.90478515625,-8316.701171875,1.0484211444854736,1.0475528240203857,1.0481785535812378,1.0483664274215698,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.35
-14398.8271484375,-5628.59619140625,-2162.405517578125,-8315.953125,1.0484212636947632,1.0475527048110962,1.0481786727905273,1.0483663082122803,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.36
-14396.7451171875,-5628.09130859375,-2162.021728515625,-8315.1318359375,1.0484215021133423,1.0475527048110962,1.048178791999817,1.0483663082122803,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.37
-14394.7841796875,-5627.49609375,-2161.74365234375,-8314.2236328125,1.0484216213226318,1.0475527048110962,1.048178791999817,1.0483663082122803,1.0299361944198608,1.0297595262527466,1.029991626739502,1.0299969911575317,3.38
