time,block_vs_torch,V_study_7,V_loop_7,Q_study_7,Q_loop_7,V3_7,V4_7,Q4_7,V_study_9,V_loop_9,Q_study_9,Q_loop_9,V3_9,V4_9,Q4_9,V_study_10,V_loop_10,Q_study_10,Q_loop_10,V3_10,V4_10,Q4_10,V_study_11,V_loop_11,Q_study_11,Q_loop_11,V3_11,V4_11,Q4_11
11:00,1.5079975126952585e-07,1.0256702,1.0252354149820455,-3.9387002,-3.6438337109375,1.0220390558242798,1.1270620822906494,0.1470163166522979,1.025065,1.024637766714308,-3.7596345,-3.721067958984375,1.0161995887756348,1.1636868715286257,0.0798861309885978,1.025169,1.0247226019056968,3.3196968e-06,-1.1213507484644652e-05,1.029047966003418,1.1277673244476318,0.2040391117334365,1.0252277,1.024777136574274,3.456107e-06,0.0022721551036834,1.0288817882537842,1.140613675117493,0.1075173169374466
11:15,1.606464385986439e-05,1.0123873,1.0118947818095985,-1.0797811e-05,1.3718805089592937e-05,1.0145803689956665,1.1260732412338257,0.1612508296966552,1.0118446,1.011359908285978,-1.8950615,-1.688648203125,1.009730577468872,1.1412029266357422,0.1650479137897491,1.0116708,1.0111668861239107,2.9094792e-07,-0.0027653521156311,1.0274957418441772,1.1285191774368286,0.3049976527690887,1.0116692,1.011161080381504,2.9338813e-07,0.0012633386230468,1.025862455368042,1.1131515502929688,0.2035373300313949
11:30,0.0012512439489364,1.0491836,1.048504494548908,-44.421257,-42.185373671875,1.0299361944198608,1.105089545249939,0.2098545730113983,1.0482876,1.0476259233479934,-17.785597,-16.540235742187498,1.0297595262527466,1.165297508239746,0.1541807204484939,1.0489653,1.0482648652592923,-7.085748,-6.328419296875,1.029991626739502,1.1250178813934326,0.0404512509703636,1.0491366,1.0484284477213854,-26.228346,-24.3799359375,1.0299969911575315,1.1787033081054688,0.2417668849229812
11:45,8.616447448706044e-06,1.0455728,1.0450209111854647,-70.5681,-66.48338062500001,1.029996037483215,1.094996452331543,0.35226571559906,1.0447532,1.044211454883086,-40.17174,-38.68734164062499,1.0299866199493408,1.15948486328125,0.4312107861042022,1.0454037,1.044822614362526,-35.044533,-33.27026703125,1.0299981832504272,1.1711465120315552,0.3877384960651397,1.0455772,1.0449875921815697,-36.97651,-35.583926171875,1.0299943685531616,1.178248643875122,0.4306332170963287
12:00,4.552602767937675e-06,1.0451331,1.0446134613418177,-76.0677,-71.41697796875,1.0299938917160034,1.086012601852417,0.3361974656581878,1.0443572,1.0438442079891102,-41.490623,-39.8413340625,1.0299915075302124,1.153722643852234,0.4369286000728607,1.0450045,1.044451665439181,-35.56426,-33.843648515625,1.0299984216690063,1.1719603538513184,0.4083321690559387,1.0451778,1.044616391164842,-36.376724,-34.96147921875,1.0299932956695557,1.1778634786605835,0.4342735707759857
12:15,9.15527343769984e-07,1.0446178,1.0441275299397732,-75.416824,-70.1538846875,1.0299891233444214,1.0844368934631348,0.3320575356483459,1.0438551,1.043368858550344,-41.17843,-39.601206953125,1.029990315437317,1.1502087116241455,0.4373967945575714,1.0444938,1.0439696302039811,-34.17926,-32.568856875,1.0299975872039795,1.17336106300354,0.4107667505741119,1.0446655,1.0441331722754692,-35.21339,-33.440946875,1.029987096786499,1.1774768829345703,0.4338620901107788
12:30,2.1468400955182432e-05,1.0438488,1.04331383776706,-68.66155,-63.4276546875,1.0299782752990725,1.0866345167160034,0.3303433954715729,1.0430909,1.0425562742632355,-40.971317,-39.252915546875,1.0299841165542605,1.1441645622253418,0.4369234442710876,1.0437366,1.0431575729286138,-33.223164,-31.763528750000003,1.029998540878296,1.1742098331451416,0.4262603223323822,1.043911,1.0433232267897803,-33.719345,-32.335597890625,1.029989242553711,1.176979660987854,0.4368320405483246
12:45,0.0004632747173309,1.0434687,1.042987477338123,-60.552937,-56.16471078125,1.0299514532089231,1.0913325548171997,0.3243269920349121,1.042699,1.0422219245147273,-41.38182,-39.500000390625,1.0299687385559082,1.1402860879898071,0.4364782273769378,1.0433061,1.0427921714299255,-31.955435,-30.607715234375,1.0299965143203735,1.1751737594604492,0.4261428713798523,1.0434676,1.0429459728948725,-32.613304,-31.32273734375,1.029962182044983,1.1761118173599243,0.4327850043773651
13:00,5.254900488305125e-06,1.0432162,1.0427529914073883,-68.629745,-63.704154531250005,1.0299564599990845,1.0869547128677368,0.3484084904193878,1.0424193,1.0419614064335776,-43.3029,-41.2839871875,1.0299527645111084,1.1334543228149414,0.4368590414524078,1.0430126,1.0425193129726562,-31.597082,-30.35670203125,1.0299961566925049,1.1752275228500366,0.432205319404602,1.0431641,1.042663915685053,-31.707626,-30.439498203125,1.029913306236267,1.1753592491149902,0.4262683987617492
13:15,3.371238708471669e-06,1.0426401,1.0422311485305495,-72.05075,-65.978469375,1.029951572418213,1.0848422050476074,0.3680419921875,1.0418569,1.0414509947900474,-46.666634,-43.850480625,1.0299553871154783,1.1218676567077637,0.438451200723648,1.0424309,1.0419924542428791,-30.240835,-28.638430703125,1.0299891233444214,1.1751357316970823,0.433083564043045,1.042578,1.0421333441593683,-30.422382,-28.789633515625,1.0298619270324707,1.1744400262832642,0.4241824150085449
13:30,4.336059093473788e-05,1.0421836,1.0417816764678791,-43.895226,-40.6757303125,1.029657006263733,1.1043314933776855,0.3075765073299408,1.0414168,1.041020782755352,-40.40558,-38.85612234375,1.029633641242981,1.1327522993087769,0.432032972574234,1.0419208,1.0414972310052435,-27.931017,-26.767996875,1.029778242111206,1.173922061920166,0.4042410850524902,1.0420536,1.0416245109090685,-28.714027,-27.4347021875,1.0292820930480957,1.172960877418518,0.3923512101173401
13:45,6.281375885008877e-05,1.0438151,1.0433756582167275,-68.06024,-64.11315484375,1.0298566818237305,1.092635154724121,0.3657552301883697,1.0430349,1.0426035581501496,-50.6206,-48.606599375,1.029735445976257,1.1237235069274902,0.4361501932144165,1.0436121,1.0431490328726392,-34.061535,-32.9692084375,1.0299458503723145,1.1715457439422607,0.43436399102211,1.0437566,1.043287542537816,-34.364872,-33.157203125,1.0296093225479126,1.1714845895767212,0.422480821609497
